symbol,Date,Open,High,Low,Close,Adj Close,Volume
META,13/9/21,381.679993,381.75,374.350006,376.51001,376.51001,13026300
META,14/9/21,377.399994,378.589996,375.109985,376.529999,376.529999,8711600
META,15/9/21,377,377.559998,367.670013,373.920013,373.920013,17940300
META,16/9/21,372.790009,373.559998,369.709991,373.059998,373.059998,11934200
META,17/9/21,371.410004,371.410004,361.589996,364.720001,364.720001,26299000
META,20/9/21,359.299988,361.029999,349.799988,355.700012,355.700012,19822800
META,21/9/21,358.5,360.040009,355.190002,357.480011,357.480011,11751900
META,22/9/21,347.230011,349.839996,340.690002,343.209991,343.209991,43692900
META,23/9/21,345.359985,349.670013,343,345.959991,345.959991,21806300
META,24/9/21,343.23999,354.350006,342.369995,352.959991,352.959991,18801900
META,27/9/21,349.809998,355.149994,347.079987,353.579987,353.579987,15205800
META,28/9/21,347.970001,349.600006,338.920013,340.649994,340.649994,21710300
META,29/9/21,343.149994,345.230011,338.880005,339.609985,339.609985,14452200
META,30/9/21,340.450012,342.799988,338.149994,339.390015,339.390015,16547100
META,1/10/21,341.609985,345.019989,338.640015,343.01001,343.01001,14905300
META,4/10/21,335.529999,335.940002,322.700012,326.230011,326.230011,42885000
META,5/10/21,328.579987,335.179993,326.160004,332.959991,332.959991,35377900
META,6/10/21,329.73999,334.380005,325.799988,333.640015,333.640015,26443000
META,7/10/21,337,338.839996,328.980011,329.220001,329.220001,28307500
META,8/10/21,331.51001,333.399994,328.709991,330.049988,330.049988,15946100
META,11/10/21,327.630005,330.459991,325.309998,325.450012,325.450012,14708200
META,12/10/21,323.029999,324.380005,317.369995,323.769989,323.769989,31658700
META,13/10/21,326.970001,327,322.660004,324.540009,324.540009,14761500
META,14/10/21,328.359985,330.519989,327.100006,328.529999,328.529999,14302200
META,15/10/21,328.679993,329.070007,322.51001,324.76001,324.76001,21596400
META,18/10/21,328.950012,335.890015,327.5,335.339996,335.339996,21585000
META,19/10/21,339.649994,342.459991,337.279999,339.98999,339.98999,18786300
META,20/10/21,343.450012,343.980011,339.450012,340.779999,340.779999,13639500
META,21/10/21,340.279999,342.309998,337.799988,341.880005,341.880005,16354400
META,22/10/21,326.350006,329.630005,321.109985,324.609985,324.609985,35224500
META,25/10/21,320.299988,329.559998,319.720001,328.690002,328.690002,38409000
META,26/10/21,328.26001,330.209991,309.600006,315.809998,315.809998,65654000
META,27/10/21,314.190002,319.25,312.059998,312.220001,312.220001,29971800
META,28/10/21,312.98999,325.519989,308.109985,316.920013,316.920013,50806800
META,29/10/21,320.190002,326,319.600006,323.570007,323.570007,37059400
META,1/11/21,326.040009,333.450012,326,329.980011,329.980011,31518900
META,2/11/21,331.380005,334.790009,323.799988,328.079987,328.079987,28353000
META,3/11/21,327.48999,332.149994,323.200012,331.619995,331.619995,20786500
META,4/11/21,334.01001,337.269989,332.649994,335.850006,335.850006,22495300
META,5/11/21,340.309998,346.790009,339.640015,341.130005,341.130005,26872800
META,8/11/21,344.420013,344.790009,338.339996,338.619995,338.619995,18342500
META,9/11/21,340,341.309998,334.470001,335.369995,335.369995,17556700
META,10/11/21,332.48999,333.190002,325.51001,327.640015,327.640015,21872600
META,11/11/21,329.820007,332.459991,327,327.73999,327.73999,12376600
META,12/11/21,330.179993,341.859985,329.779999,340.890015,340.890015,25414300
META,15/11/21,344.339996,353.649994,343.200012,347.559998,347.559998,25076600
META,16/11/21,343.829987,346.649994,340.869995,342.959991,342.959991,18181100
META,17/11/21,344.23999,347.299988,340.100006,340.769989,340.769989,13602800
META,18/11/21,339.720001,342.459991,335.299988,338.690002,338.690002,17487200
META,19/11/21,342.200012,352.100006,339.899994,345.299988,345.299988,26488500
META,22/11/21,349.049988,353.829987,340.51001,341.01001,341.01001,27116800
META,23/11/21,338.929993,341.399994,333.5,337.25,337.25,17225000
META,24/11/21,336,341.779999,332.809998,341.059998,341.059998,13566200
META,26/11/21,335.799988,337.75,331.899994,333.119995,333.119995,14750700
META,29/11/21,336.890015,340.670013,335.309998,338.029999,338.029999,16650900
META,30/11/21,335,335.809998,323.429993,324.459991,324.459991,25390000
META,1/12/21,330.290009,330.5,310.290009,310.600006,310.600006,30329600
META,2/12/21,311.399994,314.600006,307.200012,310.390015,310.390015,24396200
META,3/12/21,313.730011,313.75,299.5,306.839996,306.839996,27471000
META,6/12/21,308.130005,320.100006,306.339996,317.869995,317.869995,21758300
META,7/12/21,321.570007,326.540009,321,322.809998,322.809998,18794000
META,8/12/21,325,332.75,323.070007,330.559998,330.559998,19937700
META,9/12/21,329.540009,336.130005,328,329.820007,329.820007,16879200
META,10/12/21,332.559998,335.029999,326.369995,329.75,329.75,14528000
META,13/12/21,330.950012,341.089996,329.589996,334.48999,334.48999,22948700
META,14/12/21,328.049988,335.700012,327.649994,333.73999,333.73999,20461000
META,15/12/21,332.48999,342.109985,323.980011,341.660004,341.660004,24681300
META,16/12/21,338.980011,344.459991,333.73999,334.899994,334.899994,22635000
META,17/12/21,332.799988,337.109985,330.75,333.790009,333.790009,40012600
META,20/12/21,329.779999,329.899994,322.529999,325.450012,325.450012,17901800
META,21/12/21,326.410004,336,323.75,334.200012,334.200012,16116800
META,22/12/21,333.799988,334.51001,328.26001,330.450012,330.450012,16764600
META,23/12/21,330.100006,336.670013,328.359985,335.23999,335.23999,13987700
META,27/12/21,338.850006,347.869995,338.01001,346.179993,346.179993,17795000
META,28/12/21,346.630005,352.709991,345.200012,346.220001,346.220001,16637600
META,29/12/21,346.910004,349.690002,341.640015,342.940002,342.940002,10747000
META,30/12/21,344,347.230011,343.220001,344.359985,344.359985,10593300
META,31/12/21,343.019989,343.440002,336.269989,336.350006,336.350006,12870500
META,3/1/22,338.299988,341.079987,337.190002,338.540009,338.540009,14537900
META,4/1/22,339.950012,343.089996,331.869995,336.529999,336.529999,15998000
META,5/1/22,333.019989,335.76001,323.839996,324.170013,324.170013,20564500
META,6/1/22,322.820007,339.170013,322.720001,332.459991,332.459991,27962800
META,7/1/22,332.73999,337,328.880005,331.790009,331.790009,14722000
META,10/1/22,325.309998,328.339996,315.429993,328.070007,328.070007,24942400
META,11/1/22,326.779999,334.630005,325.279999,334.369995,334.369995,16226800
META,12/1/22,335.179993,336.369995,330.029999,333.26001,333.26001,14104900
META,13/1/22,334.980011,335.630005,325.76001,326.480011,326.480011,14797100
META,14/1/22,321.790009,332.730011,321.209991,331.899994,331.899994,16868500
META,18/1/22,323.290009,324.209991,317.640015,318.149994,318.149994,22645600
META,19/1/22,319.579987,327.100006,319.329987,319.589996,319.589996,20814700
META,20/1/22,323.899994,327.820007,315.980011,316.559998,316.559998,16925000
META,21/1/22,314.809998,318.309998,303.040009,303.170013,303.170013,28710700
META,24/1/22,297.839996,309.529999,289.01001,308.709991,308.709991,38878100
META,25/1/22,299.950012,306.230011,297.579987,300.149994,300.149994,25108500
META,26/1/22,307.01001,307.51001,290.850006,294.630005,294.630005,28348800
META,27/1/22,297.75,301.709991,294.26001,294.640015,294.640015,21629900
META,28/1/22,295.619995,301.899994,293.029999,301.709991,301.709991,21871600
META,31/1/22,300.679993,313.790009,299.320007,313.26001,313.26001,21579500
META,1/2/22,314.559998,319.660004,312.119995,319,319,18023800
META,2/2/22,327.820007,328,316.869995,323,323,58458300
META,3/2/22,244.649994,248,235.75,237.759995,237.759995,188119900
META,4/2/22,234.970001,242.610001,230.110001,237.089996,237.089996,89342200
META,7/2/22,237.699997,238.300003,224.009995,224.910004,224.910004,88613800
META,8/2/22,220.850006,225.770004,216.149994,220.179993,220.179993,94729700
META,9/2/22,224.199997,233.369995,222.210007,232,232,86563300
META,10/2/22,228.270004,235,226.699997,228.070007,228.070007,49310400
META,11/2/22,228.460007,230.419998,218.770004,219.550003,219.550003,46156900
META,14/2/22,219.309998,221,214.779999,217.699997,217.699997,38184000
META,15/2/22,220.470001,221.149994,215.059998,221,221,42685500
META,16/2/22,212.410004,217.460007,212.360001,216.539993,216.539993,45817500
META,17/2/22,214.020004,217.5,207.160004,207.710007,207.710007,38747500
META,18/2/22,209.389999,210.75,205.179993,206.160004,206.160004,37128400
META,22/2/22,202.339996,207.479996,200.059998,202.080002,202.080002,39852400
META,23/2/22,204.160004,206.940002,198.050003,198.449997,198.449997,44481400
META,24/2/22,191.059998,208.350006,190.220001,207.600006,207.600006,49957200
META,25/2/22,204.940002,211.320007,203.179993,210.479996,210.479996,37627600
META,28/2/22,207.679993,213.149994,206.830002,211.029999,211.029999,34239800
META,1/3/22,209.869995,211.75,202.220001,203.490005,203.490005,27094900
META,2/3/22,204.779999,209.149994,202.020004,208.110001,208.110001,29452100
META,3/3/22,209.020004,209.080002,201.419998,202.970001,202.970001,27263500
META,4/3/22,202.369995,205.889999,198.789993,200.059998,200.059998,32130900
META,7/3/22,200.789993,200.889999,187.279999,187.470001,187.470001,38560600
META,8/3/22,187.850006,196.699997,186.110001,190.289993,190.289993,37508100
META,9/3/22,195.740005,199.100006,193.919998,198.5,198.5,31894700
META,10/3/22,194.839996,196.279999,191.070007,195.210007,195.210007,24853000
META,11/3/22,192.639999,193.559998,186.669998,187.610001,187.610001,34694500
META,14/3/22,187.029999,192.289993,185.820007,186.630005,186.630005,31010500
META,15/3/22,190.800003,192.279999,185.910004,192.029999,192.029999,31721700
META,16/3/22,194.699997,203.729996,194.520004,203.630005,203.630005,40640300
META,17/3/22,201.699997,208.039993,201.110001,207.839996,207.839996,29499700
META,18/3/22,206.699997,216.800003,206,216.490005,216.490005,52128000
META,21/3/22,214.5,214.710007,207.630005,211.490005,211.490005,30142300
META,22/3/22,211.369995,219.460007,210.179993,216.649994,216.649994,31998800
META,23/3/22,213.330002,216.800003,212.160004,213.460007,213.460007,23717300
META,24/3/22,215,220.669998,214.789993,219.570007,219.570007,31502300
META,25/3/22,220.509995,225.5,218.889999,221.820007,221.820007,40039000
META,28/3/22,222.130005,224.039993,219.539993,223.589996,223.589996,26224100
META,29/3/22,226.070007,230.889999,225.289993,229.860001,229.860001,31417900
META,30/3/22,228.910004,231.149994,226.710007,227.850006,227.850006,25588000
META,31/3/22,228.449997,228.490005,222.259995,222.360001,222.360001,24192300
META,1/4/22,224.550003,227.279999,222.699997,224.850006,224.850006,19544800
META,4/4/22,225.979996,234.350006,225.860001,233.889999,233.889999,28054800
META,5/4/22,234.080002,236.860001,231.020004,231.839996,231.839996,29727200
META,6/4/22,226.910004,228.990005,221.410004,223.300003,223.300003,28995100
META,7/4/22,223.929993,225.520004,218.559998,222.949997,222.949997,21037200
META,8/4/22,222.380005,225.130005,220.029999,222.330002,222.330002,18375700
META,11/4/22,218.419998,220.610001,215.220001,216.460007,216.460007,20516600
META,12/4/22,220.240005,222.029999,213.130005,214.139999,214.139999,20128800
META,13/4/22,211.820007,216.610001,211.330002,214.990005,214.990005,19231800
META,14/4/22,214.889999,214.990005,210,210.179993,210.179993,18379500
META,18/4/22,210,213.380005,208.300003,210.770004,210.770004,16580800
META,19/4/22,210.520004,218.429993,209,217.309998,217.309998,20089900
META,20/4/22,213.610001,214.160004,198.919998,200.419998,200.419998,43036500
META,21/4/22,201.600006,202.970001,185.580002,188.070007,188.070007,49954100
META,22/4/22,190.369995,192.720001,183.270004,184.110001,184.110001,36426800
META,25/4/22,182.729996,187.179993,181.660004,186.990005,186.990005,29281100
META,26/4/22,186.630005,187.190002,179.5,180.949997,180.949997,31747400
META,27/4/22,174.429993,181.210007,169,174.949997,174.949997,71062900
META,28/4/22,202.919998,208.529999,192.899994,205.729996,205.729996,100890600
META,29/4/22,204.460007,212.479996,199.899994,200.470001,200.470001,49193400
META,2/5/22,201.169998,211.880005,200.990005,211.130005,211.130005,49915300
META,3/5/22,210.449997,214.899994,208.089996,212.029999,212.029999,41556300
META,4/5/22,210.649994,224.300003,206.960007,223.410004,223.410004,41375900
META,5/5/22,218.740005,220.169998,206.160004,208.279999,208.279999,41129200
META,6/5/22,207.339996,209.380005,201.020004,203.770004,203.770004,34747200
META,9/5/22,199.839996,202.570007,195.580002,196.210007,196.210007,36303200
META,10/5/22,199.509995,202.960007,194.190002,197.649994,197.649994,34452500
META,11/5/22,196.330002,200.669998,188.270004,188.740005,188.740005,31153400
META,12/5/22,187.059998,198.050003,184.779999,191.240005,191.240005,38262200
META,13/5/22,192.580002,199.889999,191.279999,198.619995,198.619995,24549800
META,16/5/22,197.050003,205.369995,195.929993,200.039993,200.039993,27112600
META,17/5/22,202.119995,205.460007,198.360001,202.619995,202.619995,24872700
META,18/5/22,200,201,191.630005,192.240005,192.240005,23960000
META,19/5/22,191.199997,195.289993,189.600006,191.289993,191.289993,24446900
META,20/5/22,194.970001,197.910004,187.869995,193.539993,193.539993,31465600
META,23/5/22,195.190002,196.990005,191.240005,196.229996,196.229996,25059200
META,24/5/22,180.550003,183.679993,176.110001,181.279999,181.279999,50406300
META,25/5/22,180.399994,185.449997,179.320007,183.830002,183.830002,28030200
META,26/5/22,182.880005,192.830002,182.259995,191.630005,191.630005,23056500
META,27/5/22,191.360001,195.330002,189.800003,195.130005,195.130005,22562700
META,31/5/22,194.889999,197.600006,192.009995,193.639999,193.639999,26131100
META,1/6/22,196.509995,199.529999,185,188.639999,188.639999,36623500
META,2/6/22,188.449997,200.940002,187.729996,198.860001,198.860001,31951600
META,3/6/22,195.979996,196.610001,189.779999,190.779999,190.779999,19465000
META,6/6/22,193.990005,196.919998,188.399994,194.25,194.25,30574200
META,7/6/22,191.929993,196.529999,191.490005,195.649994,195.649994,18828700
META,8/6/22,194.669998,202.029999,194.410004,196.639999,196.639999,22267200
META,9/6/22,194.279999,199.449997,183.679993,184,184,23501600
META,10/6/22,183.039993,183.100006,175.020004,175.570007,175.570007,27450800
META,13/6/22,170.589996,172.580002,164.029999,164.259995,164.259995,31749300
META,14/6/22,166.029999,166.75,161.360001,163.729996,163.729996,27244300
META,15/6/22,167.199997,172.160004,163.979996,169.350006,169.350006,30008300
META,16/6/22,163.720001,165.080002,159.610001,160.869995,160.869995,26944100
META,17/6/22,161.679993,165.899994,159.899994,163.740005,163.740005,31374200
META,21/6/22,165.929993,167.759995,155.970001,157.050003,157.050003,50724900
META,22/6/22,158.380005,160.789993,155.440002,155.850006,155.850006,47267800
META,23/6/22,156.270004,159.75,154.25,158.75,158.75,40499200
META,24/6/22,161.729996,170.25,161.300003,170.160004,170.160004,68736000
META,27/6/22,171.320007,171.75,168.009995,169.490005,169.490005,29174600
META,28/6/22,169.899994,171.300003,160.610001,160.679993,160.679993,27744500
META,29/6/22,163.570007,166.330002,160.320007,163.940002,163.940002,28595200
META,30/6/22,162.149994,165.229996,158.490005,161.25,161.25,35250600
META,1/7/22,160.309998,160.619995,155,160.029999,160.029999,31423900
META,5/7/22,158.139999,168.25,157.020004,168.190002,168.190002,28618600
META,6/7/22,168.199997,171.589996,165.460007,169.770004,169.770004,23085900
META,7/7/22,169.449997,172.720001,167.779999,172.190002,172.190002,24083400
META,8/7/22,169.979996,172.399994,168.149994,170.880005,170.880005,19249200
META,11/7/22,167.070007,167.490005,161.910004,162.880005,162.880005,21885600
META,12/7/22,164.800003,165.910004,162.100006,163.270004,163.270004,16639700
META,13/7/22,160.160004,164.979996,159.610001,163.490005,163.490005,16555100
META,14/7/22,161.220001,162.589996,157.279999,158.050003,158.050003,23765200
META,15/7/22,160.539993,164.979996,159.820007,164.699997,164.699997,23342800
META,18/7/22,166.75,171.690002,165.639999,167.229996,167.229996,23574300
META,19/7/22,170.369995,176.490005,169.509995,175.779999,175.779999,25933700
META,20/7/22,177.490005,183.600006,176.699997,183.089996,183.089996,24784300
META,21/7/22,180.630005,183.850006,178.869995,183.169998,183.169998,27195800
META,22/7/22,173.070007,175.600006,168.410004,169.270004,169.270004,42583900
META,25/7/22,169,170.570007,164.809998,166.649994,166.649994,26166300
META,26/7/22,165.940002,166,157.949997,159.149994,159.149994,28468400
META,27/7/22,162.589996,170.869995,162.020004,169.580002,169.580002,43846600
META,28/7/22,161.059998,161.509995,154.850006,160.720001,160.720001,73214300
META,29/7/22,157.690002,160.139999,155.169998,159.100006,159.100006,42065400
META,1/8/22,157.25,165.190002,155.229996,159.929993,159.929993,40596700
META,2/8/22,158.309998,162.240005,158.009995,160.190002,160.190002,27374500
META,3/8/22,162.690002,169.539993,161.570007,168.800003,168.800003,31721900
META,4/8/22,168.300003,172.149994,166.800003,170.570007,170.570007,23938200
META,5/8/22,166.990005,171.610001,165.800003,167.110001,167.110001,25832700
META,8/8/22,168,177.509995,167.130005,170.25,170.25,27299100
META,9/8/22,168.949997,169.529999,166.600006,168.529999,168.529999,18655100
META,10/8/22,175.990005,180.479996,173.949997,178.339996,178.339996,30262100
META,11/8/22,179.710007,183.100006,176.369995,177.490005,177.490005,24079100
META,12/8/22,180.809998,181.460007,178.910004,180.5,180.5,21274000
META,15/8/22,178.960007,181.440002,178.199997,180.889999,180.889999,15878700
META,16/8/22,179.440002,180.990005,177.039993,179.470001,179.470001,21156700
META,17/8/22,176.759995,178.139999,174.169998,174.850006,174.850006,20118100
META,18/8/22,174.339996,175.759995,171.860001,174.660004,174.660004,18844500
META,19/8/22,170.199997,172.320007,167.050003,167.960007,167.960007,26240800
META,22/8/22,165.490005,165.490005,162.259995,163.050003,163.050003,19499700
META,23/8/22,162.479996,165.050003,160.699997,161.110001,161.110001,18111800
META,24/8/22,160.600006,165.460007,159.770004,163.259995,163.259995,20891500
META,25/8/22,165.179993,168.880005,164.020004,168.779999,168.779999,15550500
META,26/8/22,168.479996,170.919998,161.669998,161.779999,161.779999,24023600
META,29/8/22,160.660004,163.050003,159.009995,159.169998,159.169998,20052700
META,30/8/22,160.350006,161.660004,155.910004,157.160004,157.160004,19567900
META,31/8/22,167.070007,167.839996,162.139999,162.929993,162.929993,40953000
META,1/9/22,163.580002,167.360001,160.350006,165.360001,165.360001,30145700
META,2/9/22,167.449997,167.929993,159.220001,160.320007,160.320007,22634200
META,6/9/22,160.100006,161.690002,157.690002,158.539993,158.539993,19339800
META,7/9/22,157.759995,160.960007,156.809998,160.389999,160.389999,16831200
META,8/9/22,158.710007,162.229996,157.740005,162.059998,162.059998,22530800
META,9/9/22,163.25,169.539993,163.020004,169.149994,169.149994,22086800
META,12/9/22,167.389999,171.389999,167.279999,168.960007,168.960007,23220400
META,13/9/22,161.539993,161.630005,152.669998,153.130005,153.130005,44444100
META,14/9/22,153.330002,153.539993,149.050003,151.470001,151.470001,43064200
META,15/9/22,149.800003,154.199997,148.699997,149.550003,149.550003,34606300
META,16/9/22,148.050003,148.580002,144.289993,146.289993,146.289993,40122800
META,19/9/22,145.240005,148.580002,145.100006,148.020004,148.020004,22169500
META,20/9/22,145.779999,148.839996,145.220001,146.089996,146.089996,23217400
META,21/9/22,146.389999,149.600006,142,142.119995,142.119995,38338600
META,22/9/22,141.550003,144.580002,140.869995,142.820007,142.820007,34418500
META,23/9/22,141.419998,142.619995,138.889999,140.410004,140.410004,31710700
META,26/9/22,140.119995,142.240005,136.190002,136.369995,136.369995,30497000
META,27/9/22,137.919998,139.419998,134.119995,134.399994,134.399994,30826500
META,28/9/22,134.619995,142.029999,134.270004,141.610001,141.610001,32658500
META,29/9/22,139.360001,139.839996,135.199997,136.410004,136.410004,38985400
META,30/9/22,136.050003,140.990005,135.5,135.679993,135.679993,33166400
META,3/10/22,137.139999,139.619995,136.100006,138.610001,138.610001,27723100
META,4/10/22,140.490005,142.389999,139.339996,140.279999,140.279999,34670700
META,5/10/22,138.240005,140.210007,134.779999,138.979996,138.979996,27979300
META,6/10/22,137.720001,141.449997,136.600006,139.070007,139.070007,36231100
META,7/10/22,136.759995,138.289993,132.440002,133.449997,133.449997,33214800
META,10/10/22,133.550003,136.110001,131.869995,133.789993,133.789993,24024000
META,11/10/22,131.619995,132.660004,126.989998,128.539993,128.539993,38481400
META,12/10/22,128.320007,129.669998,126.25,127.5,127.5,34605200
META,13/10/22,123.529999,131.139999,122.529999,130.289993,130.289993,34325700
META,14/10/22,131,131.789993,126.519997,126.760002,126.760002,23559400
META,17/10/22,130.300003,134.789993,130.179993,134.039993,134.039993,29612200
META,18/10/22,137.089996,137.839996,131.399994,132.800003,132.800003,25445000
META,19/10/22,132.889999,137,132.220001,133.229996,133.229996,30691000
META,20/10/22,132.929993,136.770004,131.309998,131.529999,131.529999,26356300
META,21/10/22,126.309998,130.119995,125.440002,130.009995,130.009995,46348600
META,24/10/22,127.25,133.479996,124.57,129.720001,129.720001,63563400
META,25/10/22,130.880005,138.350006,130.589996,137.509995,137.509995,38433200
META,26/10/22,131.679993,135.550003,128.529999,129.820007,129.820007,82791500
META,27/10/22,97.980003,102.5,96.379997,97.940002,97.940002,232316600
META,28/10/22,99.580002,100.849998,97.510002,99.199997,99.199997,95928300
META,31/10/22,98.220001,99.32,92.599998,93.160004,93.160004,121361400
META,1/11/22,94.330002,97.489998,93.550003,95.199997,95.199997,110189600
META,2/11/22,94.209999,95.199997,90.480003,90.540001,90.540001,71821100
META,3/11/22,90.080002,90.459999,88.410004,88.910004,88.910004,60664000
META,4/11/22,90.349998,91.389999,88.089996,90.790001,90.790001,55638100
META,7/11/22,94.779999,96.879997,93.099998,96.720001,96.720001,81987300
META,8/11/22,95.919998,97.800003,94.790001,96.470001,96.470001,52088300
META,9/11/22,101.720001,104.900002,100.739998,101.470001,101.470001,107677300
META,10/11/22,107.120003,112.75,104.610001,111.870003,111.870003,80671000
META,11/11/22,109.230003,114.900002,108.809998,113.019997,113.019997,59961700
META,14/11/22,110.989998,116.269997,110.800003,114.220001,114.220001,53395000
META,15/11/22,116.07,118.739998,114.410004,117.080002,117.080002,50670500
META,16/11/22,114.5,116.080002,112.660004,113.230003,113.230003,33287800
META,17/11/22,110.410004,112.330002,109.800003,111.449997,111.449997,35093800
META,18/11/22,113.800003,114.32,110.620003,112.050003,112.050003,33357700
META,21/11/22,111.519997,112.370003,109.190002,109.860001,109.860001,24351100
META,22/11/22,109.860001,111.620003,108.32,111.440002,111.440002,29029000
META,23/11/22,111.720001,112.669998,110.730003,112.239998,112.239998,21343100
META,25/11/22,111.300003,112.730003,111.019997,111.410004,111.410004,12007600
META,28/11/22,110.779999,112.040001,108.379997,108.779999,108.779999,23309400
META,29/11/22,109.540001,110.940002,108.540001,109.459999,109.459999,23899200
META,30/11/22,109.510002,118.160004,109.379997,118.099998,118.099998,43348600
META,1/12/22,119.199997,121.199997,118.400002,120.440002,120.440002,36551400
META,2/12/22,117.830002,124.040001,117.610001,123.489998,123.489998,39950500
META,5/12/22,121.75,124.669998,121.349998,122.43,122.43,35474900
META,6/12/22,119.910004,120.550003,113.739998,114.120003,114.120003,43689200
META,7/12/22,113.760002,115.879997,112.879997,113.93,113.93,29461100
META,8/12/22,116.389999,117.339996,114.589996,115.330002,115.330002,30619400
META,9/12/22,115.300003,117.540001,113.870003,115.900002,115.900002,26033400
META,12/12/22,115.18,115.720001,113.139999,114.709999,114.709999,24747100
META,13/12/22,122.129997,123.300003,118.639999,120.150002,120.150002,44701100
META,14/12/22,119.389999,124.139999,119.389999,121.589996,121.589996,36922000
META,15/12/22,118.330002,118.629997,114.010002,116.150002,116.150002,34531000
META,16/12/22,120.230003,123.309998,118.82,119.43,119.43,67064000
META,19/12/22,116.830002,117.800003,114.330002,114.480003,114.480003,29769900
META,20/12/22,113.260002,117.330002,112.459999,117.089996,117.089996,28742500
META,21/12/22,116.699997,120.339996,115.620003,119.760002,119.760002,20392800
META,22/12/22,117.199997,118.620003,114.379997,117.120003,117.120003,23618100
META,23/12/22,116.029999,118.18,115.540001,118.040001,118.040001,17796600
META,27/12/22,117.93,118.599998,116.050003,116.879997,116.879997,21392300
META,28/12/22,116.25,118.150002,115.510002,115.620003,115.620003,19612500
META,29/12/22,116.400002,121.029999,115.769997,120.260002,120.260002,22366200
META,30/12/22,118.160004,120.419998,117.739998,120.339996,120.339996,19583800
META,3/1/23,122.82,126.370003,122.279999,124.739998,124.739998,35528500
META,4/1/23,127.379997,129.050003,125.849998,127.370003,127.370003,32397100
META,5/1/23,126.129997,128.520004,124.540001,126.940002,126.940002,25447100
META,6/1/23,128.970001,130.330002,126.040001,130.020004,130.020004,27584500
META,9/1/23,131.160004,132.949997,129.279999,129.470001,129.470001,26649100
META,10/1/23,127.269997,133.440002,127.150002,132.990005,132.990005,28684400
META,11/1/23,130.960007,133.850006,130.339996,132.889999,132.889999,25423000
META,12/1/23,133.440002,137.679993,131.759995,136.710007,136.710007,30757700
META,13/1/23,134.970001,137.389999,134.839996,136.979996,136.979996,22423800
META,17/1/23,136.179993,136.75,134.25,135.360001,135.360001,21147600
META,18/1/23,135.809998,137.25,132.800003,133.020004,133.020004,20215500
META,19/1/23,132.490005,137.449997,132.139999,136.149994,136.149994,28625200
META,20/1/23,135.889999,139.940002,134.610001,139.369995,139.369995,28688600
META,23/1/23,139.289993,143.759995,138.660004,143.270004,143.270004,27470100
META,24/1/23,141.690002,145,141.360001,143.139999,143.139999,21970200
META,25/1/23,141.220001,143.169998,140.309998,141.5,141.5,26622000
META,26/1/23,144.399994,147.509995,143.300003,147.300003,147.300003,25482100
META,27/1/23,148.240005,153.190002,147.389999,151.740005,151.740005,35771900
META,30/1/23,149.410004,151.119995,146.949997,147.059998,147.059998,28040100
META,31/1/23,147.949997,149.880005,147.520004,148.970001,148.970001,29842100
META,1/2/23,148.029999,153.580002,147.059998,153.119995,153.119995,55661000
META,2/2/23,183.380005,197.160004,180.160004,188.770004,188.770004,150475700
META,3/2/23,183.470001,196.770004,182.889999,186.529999,186.529999,76809700
META,6/2/23,186.529999,190.699997,185.520004,186.059998,186.059998,42483800
META,7/2/23,185.580002,193.779999,184.399994,191.619995,191.619995,47080700
META,8/2/23,190,190.830002,182.919998,183.429993,183.429993,36139100
META,9/2/23,186.130005,186.649994,177.270004,177.919998,177.919998,37118800
META,10/2/23,176.350006,178.889999,173.350006,174.149994,174.149994,33433600
META,13/2/23,178.220001,181,175.820007,179.429993,179.429993,31463200
META,14/2/23,177.160004,181.509995,175.880005,179.479996,179.479996,24034600
META,15/2/23,176.419998,178.190002,175.330002,177.160004,177.160004,25308900
META,16/2/23,172.75,175.850006,171.789993,172.440002,172.440002,25827500
META,17/2/23,170.220001,173.179993,169.699997,172.880005,172.880005,24171300
META,21/2/23,174.309998,178.169998,171.880005,172.080002,172.080002,34592600
META,22/2/23,171.070007,172.759995,169.690002,171.119995,171.119995,22433200
META,23/2/23,172,173.690002,169.380005,172.039993,172.039993,20017800
META,24/2/23,168.639999,170.720001,167.660004,170.389999,170.389999,19791300
META,27/2/23,171.880005,173.119995,169.059998,169.539993,169.539993,19277000
META,28/2/23,171.899994,177.550003,171.869995,174.940002,174.940002,46051100
META,1/3/23,174.589996,177.850006,173.050003,173.419998,173.419998,30998400
META,2/3/23,172.380005,175.009995,171.429993,174.529999,174.529999,17352000
META,3/3/23,178.919998,186.619995,177.050003,185.25,185.25,45877700
META,6/3/23,188,189.660004,184.639999,184.899994,184.899994,33209400
META,7/3/23,189,190.360001,184.009995,184.509995,184.509995,36701500
META,8/3/23,182.869995,185.259995,181.339996,184.970001,184.970001,19432400
META,9/3/23,186.350006,188.929993,180.300003,181.690002,181.690002,26582800
META,10/3/23,181.009995,184.770004,178.800003,179.509995,179.509995,25665000
META,13/3/23,177.960007,183.779999,174.820007,180.899994,180.899994,24728000
META,14/3/23,187.580002,194.320007,186.559998,194.020004,194.020004,41642600
META,15/3/23,192.949997,197.779999,190.839996,197.75,197.75,42123600
META,16/3/23,198.259995,205.759995,196.089996,204.929993,204.929993,50447100
META,17/3/23,200.559998,201.899994,195.429993,195.610001,195.610001,50141100
META,20/3/23,198.479996,199.360001,193.639999,197.809998,197.809998,25186300
META,21/3/23,203.199997,203.550003,197.949997,202.160004,202.160004,31827000
META,22/3/23,202.5,207.369995,199.669998,199.809998,199.809998,28477800
